mvp_hfr_id,official_hfr_id,hospital_name,source_record_id,address,latitude,longitude,source
HFR_MOCK_001265,,Dr. J. K. Barma Memorial Medicare and Reaserch Centre,1991,"Neelam Road, Munger, Bihar - 811201",25.3750079,86.4748634,data.gov.in
HFR_MOCK_001266,,Manju Poly Clinic,1996,"M. G. Road, Baluahi, M. G. Road, Baluahi, Khagaria, Bihar - 811201",25.5060221,86.4824208,data.gov.in
HFR_MOCK_001267,,Raj Hospital And Research Centre,2002,"M. G. Marg, Baluahi, M. G. Marg, Baluahi, Khagaria, Bihar - 811201",25.5060221,86.4824208,data.gov.in
HFR_MOCK_001268,,Urmila Nursing Home,2009,"Station Road, Station Road, Khagaria, Bihar - 811201",25.5053956,86.4636642,data.gov.in
HFR_MOCK_001269,,Sri Krishna Memorial College and Hospital,2010,"P.O.Umanagar, Muzaffarpur, Bihar - 842004",26.1208876,85.3647201,data.gov.in
HFR_MOCK_001270,,Apollo Maternity,2011,"Zila Parishad Market, Juran Chhapra, Muzaffarpur, Bihar - 842001",25.7795649,84.7498886,data.gov.in
HFR_MOCK_001271,,Ayushman Nursing Home,2012,"Juran Chapara Main Road, Muzaffarpur, Bihar - 842001",26.1246831,85.3994167,data.gov.in
HFR_MOCK_001272,,Dr. Brajesh Kumar Ortho and Trauma Care,2015,"Juran Chapra, Road No.1, Muzaffarpur, Bihar - 842001",26.1290285,85.3766632,data.gov.in
HFR_MOCK_001273,,Krishnadevi Deviprasad Kejriwal Maternity Hospital,2020,"Juran Chapra, Road-2, Muzaffarpur, Bihar - 842001",26.1208876,85.3647201,data.gov.in
HFR_MOCK_001274,,Maa Janki Hospital and Research Center Pvt Ltd,2021,"Bairiya Golamber, Muzaffarpur, Bihar - 842001",26.1208876,85.3647201,data.gov.in
HFR_MOCK_001275,,Mishra Hospital,2022,"Juran Chapara, Road No.4, Muzaffarpur, Bihar - 842001",26.1291143,85.3733105,data.gov.in
HFR_MOCK_001276,,Modern Nurshing Home,2023,"Main Road, Juran Chapra, Muzaffarpur, Bihar - 842001",26.1246831,85.3994167,data.gov.in
HFR_MOCK_001277,,Muzaffarpur Heart Hospital and Research Centre Pvt. Ltd.,2024,"Bank Road, Muzaffarpur, Bihar - 842001",26.1229787,85.3839684,data.gov.in
HFR_MOCK_001278,,Netralaya,2025,"Juran Chapra Road No-03, Muzaffarpur, Bihar - 842001",26.1246831,85.3994167,data.gov.in
HFR_MOCK_001279,,Parijat Nursing Home,2027,"Juran Chapra, Main Road, Muzaffarpur, Bihar - 842001",26.1246831,85.3994167,data.gov.in
HFR_MOCK_001280,,Prashant Memorial Charitable Hospital,2029,"Juran Chapra Road No-4, Muzaffarpur, Bihar - 842001",26.1291143,85.3733105,data.gov.in
HFR_MOCK_001281,,R.P.M.C.Hospital,2031,"Road No.5 ,Juran Chapara, Road No.5,Juran Chapara, Muzaffarpur, Bihar - 842001",26.128882,85.3725692,data.gov.in
HFR_MOCK_001282,,Sanjeevani Clinic and Nursing Home,2033,"Road No.2, Juran Chapara, Muzaffarpur, Bihar - 842001",26.1288636,85.3755816,data.gov.in
HFR_MOCK_001283,,Sight Care,2035,"Road No 3 Juran Chapra, Muzaffarpur, Bihar - 842001",26.12895,85.3746657,data.gov.in
HFR_MOCK_001284,,Standard Diagnostics,2036,"Juran Chapra, Muzaffarpur, Bihar - 842001",26.1293142,85.3746397,data.gov.in
HFR_MOCK_001285,,Aseem Healthcare and Trauma Centre,2037,"Akharaghat, Near Zero Mile, Muzaffarpur, Bihar - 842002",26.1337646,85.3876455,data.gov.in
HFR_MOCK_001286,,Healthy Home,2039,"Road No. 2 Juran Chapra, Muzaffarpur, Bihar - 842002",26.1288636,85.3755816,data.gov.in
HFR_MOCK_001287,,Roy Nursing Home and Maternity Centre,2042,"Kalambagh Road, Muzaffarpur, Bihar - 842002",26.1189406,85.3773802,data.gov.in
HFR_MOCK_001288,,Amal Nursing Home,2043,"Mehndi Hasan Chowk, Muzaffarpur, Bihar - 842003",26.1208876,85.3647201,data.gov.in
HFR_MOCK_001289,,Care Nursing Home,2045,"M.I.T.Road Bairiya Chowk, Muzaffarpur, Bihar - 842003",25.7655889,84.1506255,data.gov.in
HFR_MOCK_001290,,Shri Krishna Medical College And Hospital,2047,"Skmch, Uma Nagar, Muzaffarpur, Bihar - 842004",26.1658856,85.3936958,data.gov.in
HFR_MOCK_001291,,Kabirayatan Eye Hospital and Research Institute,2051,"Kabir Nagar,Near Barma Temple, Nalanda, Bihar - 801301",21.913965,95.956223,data.gov.in
HFR_MOCK_001292,,Sharda Laxmi Surgery Centre,2052,"Doctors Colony,Khandakpar,Biharsarif, Nalanda - 801301",25.1992111,85.5295189,data.gov.in
HFR_MOCK_001293,,Dr. B.R. Ambedkar Hospital and Research Centre,2053,"Hilsa, Nalanda, Bihar - 801302",25.3068221,85.2773191,data.gov.in
HFR_MOCK_001294,,Sandali Hospital Pvt. Ltd.,2055,"Varuntal, Hilsa, Nalanda, Bihar - 801302",25.3068221,85.2773191,data.gov.in
HFR_MOCK_001295,,Gokul Pariwar and Shishu Swasthya Kendra,2056,"Karaiparsurai, Nalanda, Bihar - 801304",25.1240603,85.4594749,data.gov.in
HFR_MOCK_001296,,Nath Nursing Home,2057,"Daniyava, Nalanda, Bihar - 801304",25.1240603,85.4594749,data.gov.in
HFR_MOCK_001297,,Ashirbad Sewa Sanstha,2061,"Netra Nidan Eye Hospital, Hospital More, Bihar Sharif, Nalanda - 803101",25.1982147,85.5148735,data.gov.in
HFR_MOCK_001298,,Bihar Clinic,2062,"Kagzhi Mohalla, Bihar Sharif, Nalanda - 803101",25.2086056,85.5161612,data.gov.in
HFR_MOCK_001299,,Dr Ashwani Ent Hospital,2064,"Doctors Colony, Khandakpar, Biharsarif, Nalanda - 803101",25.1992111,85.5295189,data.gov.in
HFR_MOCK_001300,,Dr. Maj.Sanjay Kumar,2065,"Station Road, Khandakpar, Nalanda, Bihar - 803101",25.203121,85.538811,data.gov.in
HFR_MOCK_001301,,Harihar Hospital,2066,"Patasang Rahui/Biharshariff, Nalanda - 803101",25.2735985,85.5306855,data.gov.in
HFR_MOCK_001302,,Jaya Nursing Home,2070,"Bhaisasur Ranchi Rd.Biharsarif, Nalanda - 803101",25.2065728,85.520158,data.gov.in
HFR_MOCK_001303,,Jeevan Jyoti Hospital,2071,"Ranchi Road, Bhaisasur , Bihar Sharif, Ranchi Road, Bhaisasur, Bihar Sharif(Nalanda) - 803101",25.2046142,85.5174934,data.gov.in
HFR_MOCK_001304,,Khushboo Hospital,2072,"Kishanbagh, Biharsharif, Nalanda - 803101",25.1803482,85.5108935,data.gov.in
HFR_MOCK_001305,,Kisan Nursing Home and Hospital Pvt Ltd,2073,"At Silao, P. S. Rajgir, Nalanda, Bihar - 803101",25.0172573,85.4161642,data.gov.in
HFR_MOCK_001306,,Mamta Mother and Child Hospital(P)Ltd.,2074,"Ranchi Rd.Biharsarif, Nalanda - 803101",25.1240603,85.4594749,data.gov.in
HFR_MOCK_001307,,Nalanda Netralaya and Maternity Home Pvt. Ltd.,2075,"Doctors Colony, Khandkpar, Bihar Sharif, Nalanda - 803101",25.1982147,85.5148735,data.gov.in
HFR_MOCK_001308,,Opolo Surgical and Urology Centre,2076,"Ranchi Road, Biharsharif, Nalanda - 803101",25.2334134,85.5163184,data.gov.in
HFR_MOCK_001309,,Orthocare,2077,"Kagji Mohala, Ranchi Rd., Biharsarif, Nalanda - 803101",25.2097597,85.5165733,data.gov.in
HFR_MOCK_001310,,Prasad Nethralaya and Surgical Centre,2078,"Naisarai Biharsarif, Nalanda - 803101",25.1240603,85.4594749,data.gov.in
HFR_MOCK_001311,,Prashant Nursing Home,2079,"Ramchandrapur, Biharsarif, Nalanda - 803101",25.196619,85.5110104,data.gov.in
HFR_MOCK_001312,,Sanjivani Hospital,2080,"Biharsharif, Biharsharif, Nalanda - 803101",25.1240603,85.4594749,data.gov.in
HFR_MOCK_001313,,Satyam Nursing Home,2081,"Kagazi Mohalla, Ranchi Road, Nalanda, Bihar - 803101",25.2086403,85.5165191,data.gov.in
HFR_MOCK_001314,,Sharwan Poly Clinic,2082,"Kishanbagh, Biharsharif, Nalanda - 803101",25.1803482,85.5108935,data.gov.in
HFR_MOCK_001315,,Sms Nursing Home,2083,"Ekangharsarai, Ekangharsarai,Nalanda, Bihar - 803101",25.2218021,85.2282525,data.gov.in
HFR_MOCK_001316,,Tara Aarogya Sasthan,2086,"Mangla Sansthan Road, Bihar Sharif, Nalanda - 803101",25.1982147,85.5148735,data.gov.in
HFR_MOCK_001317,,Vijeta Nursing Home,2087,"Garhpar, Biharsharif, Nalanda - 803101",25.1240603,85.4594749,data.gov.in
HFR_MOCK_001318,,Janta Nursing Home,2090,"Rajgir,Chabilapur Rd, Nalanda, Bihar - 803116",25.1240603,85.4594749,data.gov.in
HFR_MOCK_001319,,Netra Jyoti Seva Mandiram,2091,"Veerayatan/ Rajghir, Nalanda, Bihar - 803116",25.1240603,85.4594749,data.gov.in
HFR_MOCK_001320,,Sri Mahavir Arogya Sewa Sansthan and Research Institute,2092,"Near Railway Station, Rajgir, Nalanda, Bihar - 803116",25.0329651,85.4152064,data.gov.in
HFR_MOCK_001321,,Magadh Hospital and Research Centre,2096,"Station Rd. Warisaliganj, Nalanda, Bihar - 805130",25.018029,85.6431305,data.gov.in
HFR_MOCK_001322,,Aadarsh Nursing Home,2098,"Purani Jail Road, Nawada, Bihar - 805110",24.8895703,85.5449206,data.gov.in
HFR_MOCK_001323,,Aarya Swashthya Seva Sansthan,2099,"Purani Jail Road, Nawada, Bihar - 805110",24.8895703,85.5449206,data.gov.in
HFR_MOCK_001324,,Life Line Nursing Home,2105,"Purani Jail Road, Nawada, Bihar - 805110",24.8895703,85.5449206,data.gov.in
HFR_MOCK_001325,,Magadh Institute Of Para Medical Science,2107,"Lohanipur, Nawada, Bihar - 805110",24.7980749,85.544482,data.gov.in
HFR_MOCK_001326,,Surgical Centre,2109,"K. G. Road, K. G. Road, Nawada, Bhojpur, Bihar - 805110",25.5560515,84.6615387,data.gov.in
HFR_MOCK_001327,,Tathagat Hospital,2111,"Nardiganj, Nawada, Bihar - 805110",24.9316459,85.4352898,data.gov.in
HFR_MOCK_001328,,Maa Tara Hospital and Research Centre,2113,"Main Road,Pakribarawan, Nawada, Bihar - 805124",24.8982557,85.8273726,data.gov.in
HFR_MOCK_001329,,Yadav Health Clinic,2114,"Phool Bhawan,Sirdala, Nawada, Bihar - 805127",24.6550061,85.4076056,data.gov.in
HFR_MOCK_001330,,Patna Medical College and Hospital,2116,"Patna Medical College, Bihar - 800004",21.2441227,81.620034,data.gov.in
HFR_MOCK_001331,,Nalanda Medical College and Hospital,2117,"Kankarbagh Main Road, Patna, Bihar - 800026",25.5956821,85.1405668,data.gov.in
HFR_MOCK_001332,,Indira Gandhi Institute of Medical Sciences,2118,"Bailey Road, Shiekhpura, Patna, Bihar - 800014",25.6043971,85.093884,data.gov.in
HFR_MOCK_001333,,Paras HMRI Hospital,2120,"Raza Bazar, Baily Road, Patna, Bihar - 800014",23.7408738,90.4024452,data.gov.in
HFR_MOCK_001334,,Kurji Holy Family Hospital,2122,"Sadaquat Ashram, Patna, Bihar - 800010",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001335,,Sahyog Hospital,2125,"40, Patliputra Colony, Patna, Bihar - 800013",25.627595,85.1080322,data.gov.in
HFR_MOCK_001336,,Dr. Bimal Hospital and Research Center,2127,"Sheikhpura, Raza Bazar, Baily Road, Patna, Bihar - 800014",25.6046194,85.0884757,data.gov.in
HFR_MOCK_001337,,Magadh Hospital,2129,"2B, Rajendra Nagar, Patna, Bihar - 800003",25.6062727,85.1650548,data.gov.in
HFR_MOCK_001338,,Arvind Hospital,2130,"Near Khudabaqsh Library, Ashok Rajpath, Makhania Kuan, Lalbagh, Patna, Bihar - 800004",25.612207,85.1980334,data.gov.in
HFR_MOCK_001339,,Advanced Neuro Diagnostic Centre,2132,"46, Kavi Raman Path, Nageshwar Colony, Patna, Bihar - 800001",25.6159951,85.1524735,data.gov.in
HFR_MOCK_001340,,Akshat Seva Sadan,2133,"Yarpur,  Near Gurudeo Balram Singh, Patna, Bihar - 800001",29.5900771,77.3688513,data.gov.in
HFR_MOCK_001341,,Anami Orthopaedics,2134,"Khagaul Road Mithapur, Patna, Bihar - 800001",25.5874959,85.1010563,data.gov.in
HFR_MOCK_001342,,Chand Memorial Hospital,2136,"173, Patliputra Colony, Patna, Bihar - 800001",25.627595,85.1080322,data.gov.in
HFR_MOCK_001343,,Chikitsa Nursing Home,2138,"Mithapur, Patna, Bihar - 800001",25.5912278,85.1401577,data.gov.in
HFR_MOCK_001344,,Child Hospital,2139,"East Boring Canal Road, Patna, Bihar - 800001",25.6159353,85.120699,data.gov.in
HFR_MOCK_001345,,Childrens Hospital,2140,"18, Chandi Vyapar Bhawan, Exhibition Road, Patna, Bihar - 800001",25.6123454,85.1429652,data.gov.in
HFR_MOCK_001346,,Cns Sanjeevani Centre For Neurosurgery Pvt Ltd,2141,"B-9, Sri Krishna, Patna, Bihar - 800001",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001347,,D N Singh Memorial Trust,2142,"Rajesh Kumar Path South S.K.Puri, Patna, Bihar - 800001",25.6132531,85.113058,data.gov.in
HFR_MOCK_001348,,Dr. Sarojini Sinha Memorial Shiv-Shakti Hospital,2144,"East Boring Canal Road, Patna, Bihar - 800001",25.6159353,85.120699,data.gov.in
HFR_MOCK_001349,,Hai Medicare and Research Institute,2145,"Raja Bazar Bailey Road, Patna, Bihar - 800001",25.6049962,85.0846588,data.gov.in
HFR_MOCK_001350,,Harsh Clinic,2146,"East Boring Canal Road, Patna, Bihar - 800001",25.6159353,85.120699,data.gov.in
HFR_MOCK_001351,,Jeevak Shalya Nilayam,2147,"West Boring Canal Road North Anandpuri, Patna, Bihar - 800001",25.6156445,85.1203219,data.gov.in
HFR_MOCK_001352,,Jyoti Punj Hospital,2148,"Boring Road, Patna, Bihar - 800001",25.615181,85.115427,data.gov.in
HFR_MOCK_001353,,Keshav Hospital Pvt Ltd,2150,"Saguna More, Bailey Road, Saguna More, Bailey Road, , Bihar, Patna - 800001",25.6218162,85.0436255,data.gov.in
HFR_MOCK_001354,,Laxmi Nursing Home Pvt. Ltd,2152,"West Boring Canal Road(Near Rajapur Pul), Patna, Bihar - 800001",25.6236906,85.1242362,data.gov.in
HFR_MOCK_001355,,Max Care Hospital And Research Institute Pvt. Ltd.,2155,"Sheikhpura Bagicha, Bailey Road , Raja Bazar, Sheikhpura Bagicha, Bailey Road, Raja Bazar, Patna, Bihar - 800001",25.1416937,85.8628915,data.gov.in
HFR_MOCK_001356,,Orthopadic Center,2158,"Near S P Kothi, Gewalbigha, Near S P Kothi, Gewalbigha, Gaya, Bihar - 800001",24.7880046,84.987361,data.gov.in
HFR_MOCK_001357,,P.K.Nursing Home Awam Maternity Centre,2159,"Jay Prakash Nagar, Patna, Bihar - 800001",25.622292,85.0866494,data.gov.in
HFR_MOCK_001358,,Sheila Urology Centre,2162,"73 A/E, Srikrishnapuri, Patna, Bihar - 800001",25.863923,85.7685869,data.gov.in
HFR_MOCK_001359,,Sparsh Haritage Hospital,2163,"Mithapur Bus Stand Road, Patna, Bihar - 800001",25.5872228,85.134409,data.gov.in
HFR_MOCK_001360,,Arvind Diabetic Critical Care Hospital,2166,"Ashok Raj Path, Kankarbagh, Patna, Bihar - 800002",25.6162448,85.1792116,data.gov.in
HFR_MOCK_001361,,Indira Nursing Home,2167,"Saristabad, Anisabad, Patna, Bihar - 800002",25.5793825,85.0947601,data.gov.in
HFR_MOCK_001362,,Pataliputra Nursing Home,2169,"Anishabad, Patna, Bihar - 800002",25.5843532,85.0930164,data.gov.in
HFR_MOCK_001363,,R.M.Hospital and Research Centre,2170,"Alkapuri Gardanibag, Patna, Bihar - 800002",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001364,,Ranjana Singh Nursing Home,2171,"Kuchaya Court Gopalganj, Patna, Bihar - 800002",26.5795938,83.9668724,data.gov.in
HFR_MOCK_001365,,Bilas Netralaya,2174,"Budhmurti, Patna, Bihar - 800003",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001366,,M.G.M Hospital And Research Centre Pvt Ltd,2175,"Jagat Narain Road Kadam Kuan, Patna, Bihar - 800003",25.6080544,85.153773,data.gov.in
HFR_MOCK_001367,,Priya Clinic,2176,"Kadam Kuan, Patna, Bihar - 800003",25.6104354,85.1489576,data.gov.in
HFR_MOCK_001368,,Buddha Nursing Home,2179,"Makhnia Kuan, Patna, Bihar - 800004",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001369,,Hii Tech Emergency Hospital,2181,"Saguna , Khagaul Road, Saguna, Khagaul Road, Patna, Bihar - 800004",25.6214145,85.041574,data.gov.in
HFR_MOCK_001370,,Pandey Nursing Home,2185,"G/99 P.C. Colony, Lohia Nagar Kandarbagh, Patna, Bihar - 800004",25.6012318,85.1524735,data.gov.in
HFR_MOCK_001371,,Patna Medical Collage and Hospital,2186,"Ashokrajpath, Ashokrajpath,Pa Tna, Patna, Bihar - 800004",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001372,,Siddiqui Nursing Home and M.R.C. Pvt. Ltd.,2189,"Opposite B.N. College, Bakerganj, Gola Road, Opposite B.N. College, Bakerganj, Gola Road, Bihar, Patna - 800004",25.6172089,85.1497369,data.gov.in
HFR_MOCK_001373,,Sri Vinayak Hospital,2190,"Bihar Urdu Ackdmy , Near Khjanchi Road Ashok Rajpath, Bihar Urdu Ackdmy, Near Khjanchi Road Ashok Rajpath, Patna - 800004",25.0960742,85.3131194,data.gov.in
HFR_MOCK_001374,,Imdad Medicare Research Institute,2191,"New Azimabad, Patna, Bihar - 800006",25.6089895,85.1831203,data.gov.in
HFR_MOCK_001375,,Ram Ratan Hospital,2192,"Rampur Road Near Bazar Samiti, Patna, Bihar - 800006",25.6091377,85.1736887,data.gov.in
HFR_MOCK_001376,,Aditya Hospital,2193,"Agam Kuan,Chhoti Pahati Road, Patna, Bihar - 800007",25.5983515,85.1976496,data.gov.in
HFR_MOCK_001377,,Akriti Nursing Home,2194,"East Gulzar Bagh Station, Patna, Bihar - 800007",25.5977535,85.204372,data.gov.in
HFR_MOCK_001378,,Apex Hospital,2195,"Bajrangpuri Gaighat, Patna, Bihar - 800007",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001379,,Magadh Nursing Home,2197,"Biscoman Colony, Gulzarbagh, Patna, Bihar - 800007",25.5977535,85.204372,data.gov.in
HFR_MOCK_001380,,Polo Hospital,2198,"Belwarganj, Pachim Darwaza, Patna, Bihar - 800007",25.6047002,85.2109341,data.gov.in
HFR_MOCK_001381,,Pragya Nursing Home,2199,"Gaurichak, Patna, Bihar - 800007",25.4982567,85.1868137,data.gov.in
HFR_MOCK_001382,,Raj Lakshmi Chikitsa Kendra,2201,"Sampat Chak, P.O- Sona Gopalpur, Patna, Bihar - 800007",19.2647208,84.8620054,data.gov.in
HFR_MOCK_001383,,Sanjivani Nursing Home,2202,"Gaighat, Patna, Bihar - 800007",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001384,,Tripolia Social Service Hospital,2204,"P.O. Gulzarbagh, Patna, Bihar - 800007",25.6096329,85.2035187,data.gov.in
HFR_MOCK_001385,,R.P. Golwara Memorial Hospital,2209,"Chowk,  City, Patna, Bihar - 800008",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001386,,The Birth Maternity Home,2210,"Opposite Sabalpur Hospital, Sabalpur, Patna, Bihar - 800009",23.1620527,79.9365114,data.gov.in
HFR_MOCK_001387,,Kurji Holy Family Hospital,2211,"P.O.Sadaquat Ashram, Patna, Bihar - 800010",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001388,,Advance Ortho Care Centre,2212,"Behind Lalit Bhawan , New Punai Chak, Behind Lalit Bhawan, New Punai Chak, Patna, Bihar - 800013",25.6039728,85.1116902,data.gov.in
HFR_MOCK_001389,,Narain Nursing Home,2213,"243, Patliputra Colony, Patna, Bihar - 800013",25.627595,85.1080322,data.gov.in
HFR_MOCK_001390,,Renuka Orthopaedic Hospital,2215,"275, Nehru Nagar East Of Patliputra Crossing, Patna, Bihar - 800013",25.6284609,85.1086413,data.gov.in
HFR_MOCK_001391,,Sahyog Hospital,2216,"40, Pataliputra Colony, Patna, Bihar - 800013",25.627595,85.1080322,data.gov.in
HFR_MOCK_001392,,Shah Maternity Clinic,2217,"New Patliputra Colony (South Of Alpana Market), Patna, Bihar - 800013",25.626297,85.1070859,data.gov.in
HFR_MOCK_001393,,Shekhar Hospital,2218,"East Mangal Market, Bailey Roa, East Mangal Market, Bailey Roa, Sheikhpura, Bihar - 800013",25.1416937,85.8628915,data.gov.in
HFR_MOCK_001394,,Agrawal Maternity Centre,2219,"Khajpura, Patna, Bihar - 800014",25.6032727,85.079567,data.gov.in
HFR_MOCK_001395,,Divya Drishti Eye Centre,2223,"Mangal Market, Sheikhpura, Patna, Bihar - 800014",25.1416937,85.8628915,data.gov.in
HFR_MOCK_001396,,Divya Jyoti Nursing Home,2224,"Akashwani Roadopp Shiva Temple,Khajpura,Bailey Road, Patna, Bihar - 800014",25.6048365,85.084244,data.gov.in
HFR_MOCK_001397,,Dr. Bimal Hospital And Researhc Centre Pvt Ltd,2225,"Sheikhpura, Raja Bazar, Bailey Road, Patna, Bihar - 800014",25.6046194,85.0884757,data.gov.in
HFR_MOCK_001398,,Getwell Hospital,2226,"Rajabazar, Bailey Road, Patna, Bihar - 800014",25.6049962,85.0846588,data.gov.in
HFR_MOCK_001399,,Indira Gandhi Istitute Of Medical Science Sheikhpu,2227,", Sheikhpura, Bihar - 800014",25.6058695,85.0921648,data.gov.in
HFR_MOCK_001400,,Krishna Health Care,2228,"Mangal Market, Mangal Market,Sheikhpura, Bihar - 800014",25.1416937,85.8628915,data.gov.in
HFR_MOCK_001401,,Punam Surgical and Maternity Clinic,2229,"Braham Sthani Road, Braham Sthani Road Sheikhpura, Bihar - 800014",25.6072294,85.0894362,data.gov.in
HFR_MOCK_001402,,Satyam Nursing Home and Research Centre (P) Ltd,2232,"Sheikhpura(Braham Asthan )Bailey Road East Of Igims Main Gate, Raja Bazar, Patna, Bihar - 800014",25.1416937,85.8628915,data.gov.in
HFR_MOCK_001403,,Shyamal Hospital,2233,"Maurya Path Khajpura, Patna, Bihar - 800014",25.6084842,85.0771133,data.gov.in
HFR_MOCK_001404,,Vimal Hospital and Research Centre,2235,"Bailey Road Shaikhpura, Raja Bazar, Patna, Bihar - 800014",25.6046194,85.0884757,data.gov.in
HFR_MOCK_001405,,A K Nursing Home,2236,"Rajendra Nagar, Patna, Bihar - 800016",25.579441,85.1249009,data.gov.in
HFR_MOCK_001406,,Antar Jyoti Charitable Eye Hospital,2239,"Rajendra Nagar, Patna, Bihar - 800016",25.6062727,85.1650548,data.gov.in
HFR_MOCK_001407,,Bharti Nursing Home,2241,"Rajauli Nawada , Birdalla Bus Stand, Rajauli Nawada Bihar, Birdalla Bus Stand, Patna - 800016",24.6532356,85.5045711,data.gov.in
HFR_MOCK_001408,,Chakore Nursing Home,2242,"Road No -12, Rajednra Nagar, Patna, Bihar - 800016",25.6058103,85.1621713,data.gov.in
HFR_MOCK_001409,,Dr. Nirmala Rai,2243,"Rajendra Nagar, Road No. 8, Patna, Bihar - 800016",25.6094014,85.1615998,data.gov.in
HFR_MOCK_001410,,Dr. Subhas Chandra Chaudhary Clinic,2244,", Patna, Bihar - 800016",25.5940947,85.1375645,data.gov.in
HFR_MOCK_001411,,Dr. Usha Didwania Nursing Home,2245,"Road No. 3, Rajendra Nagar, Patna, Bihar - 800016",25.6087859,85.1600238,data.gov.in
HFR_MOCK_001412,,Institute Of Orthopaedic Research and Fracture Surge,2246,"Road No-11,Rajendra Nagar, Patna, Bihar - 800016",25.6049171,85.1627788,data.gov.in
HFR_MOCK_001413,,Laxman Care Centre,2247,"1, B- Rajindra Nagar, Patna, Bihar - 800016",17.3223105,78.4033528,data.gov.in
HFR_MOCK_001414,,Magadh Hospital,2248,"Road No 2B Rajendra Nagar, Patna, Bihar - 800016",25.6090586,85.1583778,data.gov.in
HFR_MOCK_001415,,Mma Hospital and Research Centre,2249,"House No.-169-C, Road No.-4, Rajendra Nagar, Patna, Bihar - 800016",25.6083424,85.1606059,data.gov.in
HFR_MOCK_001416,,Shahi Hospital (A Unit Of Abhishek Memorial Trust),2253,"Rajendra Nagar, Road No.-2 B, Patna, Bihar - 800016",25.6090586,85.1583778,data.gov.in
HFR_MOCK_001417,,Shanti Maternity Centre,2254,"Patliputra Path, Rajendra Nagar, Patna, Bihar - 800016",25.6066931,85.1611449,data.gov.in
HFR_MOCK_001418,,Shiv Shishu Hospital,2256,"K/208 P C Colony, Hanuman Nagar, Patna, Bihar - 800016",25.5908214,85.1600824,data.gov.in
HFR_MOCK_001419,,Siddharth Multispeciality Hospital,2257,"Raod No. 5A, Rajendra Nagar, Patna, Bihar - 800016",25.607433,85.1604524,data.gov.in
HFR_MOCK_001420,,Syamala Clinic and Maternity Research Centre,2258,"Road No. 8/B, Rajender Nagar, Patna, Bihar - 800016",30.3411426,78.0229465,data.gov.in
HFR_MOCK_001421,,Abhinandan Hospital,2260,"O/60,Doctors Colony, Kankarbagh, Patna, Bihar - 800020",25.5992827,85.1579665,data.gov.in
HFR_MOCK_001422,,Anand Hospital,2261,"Gaytri Mandir Road Kankar Bag, Patna, Bihar - 800020",25.5989158,85.1547144,data.gov.in
HFR_MOCK_001423,,Apollo Trauma Centre,2263,"G-124, Peoples Co-Operative Colony, Kankarbagh, Patna, Bihar - 800020",25.5931768,85.152702,data.gov.in
